dauid,int_d,dwl_d,z_int_d,z_dwl_d,ale_index,ale_class
35180710,45.200001,915.5,0.91087526,0.041845772,0.95272106,3
35180711,42.299999,867.90002,0.77149791,-0.00029135,0.77120656,3
35180712,41,839.79999,0.70901841,-0.025166417,0.68385202,3
35180713,38.099998,764.20001,0.56964111,-0.092090085,0.47755101,2
35180714,41,920.09998,0.70901841,0.045917846,0.75493628,3
35180715,38.099998,828.70001,0.56964111,-0.034992509,0.5346486,2
35180716,26.9,606.90002,0.031356156,-0.23133734,-0.19998118,2
35180717,32.400002,801.59998,0.2956925,-0.058982342,0.23671016,2
35180718,24.299999,428.5,-0.093602844,-0.38926303,-0.48286587,2
35180720,27.9,720.70001,0.079417311,-0.13059774,-0.051180437,2
35180721,34.599998,805.70001,0.40142703,-0.055352885,0.34607416,2
35180722,35.200001,830.40002,0.43026373,-0.033487614,0.39677614,2
35180723,28.5,751.40002,0.108254,-0.10342107,0.004832929,2
35180724,40,767,0.66095728,-0.089611426,0.57134587,2
35180725,24,534,-0.10802119,-0.29587087,-0.40389207,2
35180726,3.5,73.099998,-1.0932748,-0.70387506,-1.7971499,1
35180727,27.6,625.90002,0.064998962,-0.21451791,-0.14951894,2
35180732,4.8000002,100.8,-1.0307953,-0.67935413,-1.7101494,1
35180733,24.299999,450.39999,-0.093602844,-0.36987641,-0.46347925,2
35180734,29.799999,603.59998,0.1707335,-0.23425861,-0.06352511,2
35180735,28.799999,575.59998,0.12267235,-0.25904515,-0.1363728,2
35180736,12.5,332.10001,-0.66072446,-0.47459954,-1.135324,2
35180737,13.1,337.79999,-0.63188779,-0.46955371,-1.1014415,2
35180738,39.099998,761,0.61770225,-0.094922833,0.52277941,2
35180739,44.5,830.90002,0.87723249,-0.033044998,0.8441875,2
35180762,0,3.9000001,-1.2614889,-0.76513326,-2.0266221,1
35180767,26.9,1046.2,0.031356156,0.15754582,0.18890198,3
35180768,22.700001,1033.5,-0.1705007,0.14630334,-0.024197346,3
35180769,20.799999,763.59998,-0.26181689,-0.092621222,-0.3544381,2
35180770,22.700001,892.09998,-0.1705007,0.021131305,-0.14936939,3
35180771,29.5,1033.2,0.15631516,0.14603777,0.30235294,3
35180772,29.200001,978.40002,0.14189681,0.097526975,0.23942378,3
35180773,32.700001,1280.7,0.31011084,0.36513311,0.67524397,3
35180774,39.099998,1417.1,0.61770225,0.48587897,1.1035812,3
35180775,53.200001,1425.6,1.2953645,0.49340346,1.7887679,3
35180776,54.799999,1415.7,1.3722624,0.48463967,1.856902,3
35180777,49.700001,1202.9,1.1271505,0.29626194,1.4234124,3
35180778,42.299999,1071.9,0.77149791,0.18029632,0.95179427,3
35180779,37.200001,957.20001,0.52638602,0.07876002,0.60514605,3
35180780,34.299999,906.79999,0.3870087,0.034144241,0.42115295,3
35180781,37.799999,911.59998,0.55522275,0.038393363,0.59361613,3
35180782,55.099998,1304.5,1.3866807,0.38620168,1.7728823,3
35180783,50.299999,1316.1,1.1559871,0.3964704,1.5524576,3
35180784,48.400002,1143.7,1.0646709,0.2438561,1.3085271,3
35180785,0.30000001,9.3000002,-1.2470706,-0.76035297,-2.0074236,1
35180786,19.9,338.60001,-0.30507192,-0.46884555,-0.77391744,2
35180791,29.5,802,0.15631516,-0.05862825,0.097686909,2
35180792,28.5,770.70001,0.108254,-0.086336061,0.021917939,2
35180793,42.599998,924,0.78591627,0.049370259,0.83528656,3
35180794,6.4000001,250.2,-0.95389754,-0.54710019,-1.5009977,1
35180795,25.6,658.20001,-0.031123346,-0.18592486,-0.2170482,2
35180796,28.799999,1149.8,0.12267235,0.24925603,0.37192836,3
35180797,33,1029.6,0.3245292,0.14285094,0.46738014,3
35180798,31.1,1353.9,0.23321301,0.42993221,0.66314524,3
35180799,26.6,973.59998,0.016937809,0.093277849,0.11021566,3
35180800,18.299999,934.59998,-0.38196978,0.058753736,-0.32321605,3
35180801,16.700001,467.79999,-0.45886761,-0.35447335,-0.81334096,2
35180802,20.5,653.90002,-0.27623522,-0.18973136,-0.46596658,2
35180803,4.8000002,375.79999,-1.0307953,-0.43591484,-1.4667102,2
35180804,25.9,1566.6,-0.016704999,0.6182214,0.60151643,4
35180805,21.799999,1561.9,-0.21375573,0.61406082,0.40030509,4
35180806,0.30000001,67.900002,-1.2470706,-0.70847827,-1.9555489,1
35180807,31.700001,444.5,0.2620497,-0.3750993,-0.11304959,2
35180808,41.299999,1026.4,0.72343677,0.14001819,0.863455,3
35180810,42.299999,1171.9,0.77149791,0.26881969,1.0403177,3
35180811,20.799999,1332.5,-0.26181689,0.41098821,0.14917132,3
35180812,35.900002,1191.8,0.46390656,0.28643584,0.75034237,3
35180813,41.599998,873.59998,0.73785514,0.004754482,0.74260962,3
35180816,31.1,765.09998,0.23321301,-0.091293372,0.14191963,2
35180817,34,635.90002,0.37259036,-0.20566556,0.16692479,2
35180818,21.1,552.29999,-0.24739854,-0.2796711,-0.52706963,2
35180819,44.200001,887.5,0.86281413,0.017059231,0.87987334,3
35180820,25,260.89999,-0.059960037,-0.53762817,-0.59758824,1
35180821,19.200001,224.60001,-0.33871475,-0.56976217,-0.90847689,1
35180822,36.200001,892.59998,0.47832489,0.021573922,0.49989882,3
35180823,37.5,938.5,0.54080439,0.062206149,0.60301054,3
35180824,23.700001,534.29999,-0.12243954,-0.2956053,-0.41804484,2
35180825,22.4,612.29999,-0.18491904,-0.22655708,-0.41147611,2
35180826,3.8,223.3,-1.0788565,-0.57091296,-1.6497695,1
35180827,30.4,795.70001,0.19957019,-0.064205222,0.13536498,2
35180828,34.299999,902.90002,0.3870087,0.030691829,0.41770053,3
35180829,18.6,468.5,-0.36755142,-0.35385367,-0.72140509,2
35180830,10.6,247.89999,-0.75204068,-0.54913622,-1.3011769,1
35180831,17.6,461.70001,-0.41561258,-0.35987327,-0.77548587,2
35180832,27.6,725.40002,0.064998962,-0.12643714,-0.061438184,2
35180833,42.599998,1117.8,0.78591627,0.22092855,1.0068449,3
35180834,32.700001,962,0.31011084,0.083009139,0.39311999,3
35180835,34,996.20001,0.37259036,0.11328413,0.48587447,3
35180836,32.400002,887.70001,0.2956925,0.017236277,0.3129288,3
35180837,36.200001,972.29999,0.47832489,0.092127047,0.57045192,3
35180838,25.299999,841.5,-0.045541693,-0.023661518,-0.069203213,3
35180839,27.200001,922.59998,0.045774501,0.048130933,0.093905434,3
35180840,28.799999,924.90002,0.12267235,0.050166968,0.17283931,3
35180841,17,451.60001,-0.44444928,-0.36881414,-0.81326342,2
35180842,18.299999,400.70001,-0.38196978,-0.41387251,-0.79584229,2
35180843,29.799999,1397.6,0.1707335,0.46861693,0.63935041,3
35180844,24.700001,482.39999,-0.074378386,-0.34154892,-0.41592732,2
35180845,1.3,5.3000002,-1.1990094,-0.7638939,-1.9629034,1
35180846,0.30000001,3.5999999,-1.2470706,-0.7653988,-2.0124693,1
35180847,3.5,90,-1.0932748,-0.68891466,-1.7821895,1
35180848,4.5,112.4,-1.0452137,-0.66908538,-1.7142991,1
35180849,9.6000004,103.8,-0.80010182,-0.67669839,-1.4768002,1
35180850,15.1,113.9,-0.53576547,-0.66775757,-1.203523,1
35180851,0,5.0999999,-1.2614889,-0.76407099,-2.0255599,1
35180852,8,89,-0.87699968,-0.68979985,-1.5667995,1
35180853,0.30000001,3.3,-1.2470706,-0.7656644,-2.0127349,1
35180854,0,3.7,-1.2614889,-0.76531029,-2.0267992,1
35180855,2.9000001,17,-1.1221116,-0.7535367,-1.8756483,1
35180856,0.60000002,4,-1.2326522,-0.76504475,-1.9976969,1
35180857,0.30000001,3.5,-1.2470706,-0.76548731,-2.012558,1
35180858,12.5,132.10001,-0.66072446,-0.65164632,-1.3123708,1
35180859,18.9,162.60001,-0.35313308,-0.62464666,-0.97777975,1
35180860,19.200001,154.60001,-0.33871475,-0.63172853,-0.97044325,1
35180861,7.6999998,62.299999,-0.89141804,-0.71343559,-1.6048536,1
35180862,0.30000001,5.5999999,-1.2470706,-0.76362836,-2.0106988,1
35180863,0,7.3000002,-1.2614889,-0.76212347,-2.0236123,1
35180864,0,25.1,-1.2614889,-0.74636632,-2.0078552,1
35180865,0.60000002,22,-1.2326522,-0.74911052,-1.9817628,1
35180866,1,5.9000001,-1.2134278,-0.76336277,-1.9767905,1
35180867,0.60000002,5.9000001,-1.2326522,-0.76336277,-1.996015,1
35180868,0,4.4000001,-1.2614889,-0.76469064,-2.0261796,1
35180869,0.30000001,7.9000001,-1.2470706,-0.76159233,-2.0086629,1
35180870,0.60000002,6.5999999,-1.2326522,-0.76274312,-1.9953953,1
35180871,0.30000001,4.1999998,-1.2470706,-0.76486766,-2.0119383,1
35180872,1.3,9.6000004,-1.1990094,-0.76008743,-1.9590968,1
35180873,0.60000002,8.6000004,-1.2326522,-0.76097268,-1.9936248,1
35180874,0.30000001,7.1999998,-1.2470706,-0.76221198,-2.0092826,1
35180875,0,13.1,-1.2614889,-0.75698912,-2.0184779,1
35180876,0.60000002,5.8000002,-1.2326522,-0.76345128,-1.9961035,1
35180877,0.60000002,5.6999998,-1.2326522,-0.76353985,-1.996192,1
35180878,1,8.3000002,-1.2134278,-0.76123822,-1.974666,1
35180879,0.30000001,4.5999999,-1.2470706,-0.76451361,-2.011584,1
35180880,0.30000001,5.8000002,-1.2470706,-0.76345128,-2.0105219,1
35180881,0.30000001,25.799999,-1.2470706,-0.74574661,-1.9928172,1
35180882,0,30.700001,-1.2614889,-0.741409,-2.002898,1
35180883,0.60000002,6.8000002,-1.2326522,-0.76256609,-1.9952183,1
35180884,1,4.6999998,-1.2134278,-0.76442504,-1.9778528,1
35180885,1,6.1999998,-1.2134278,-0.76309723,-1.9765249,1
35180886,0,13.1,-1.2614889,-0.75698912,-2.0184779,1
35180887,14.1,85.5,-0.5838266,-0.69289815,-1.2767248,1
35180888,21.5,215.5,-0.22817408,-0.5778178,-0.80599189,1
35180889,31.4,285.39999,0.24763136,-0.51593995,-0.26830861,1
35180890,31.4,578.90002,0.24763136,-0.25612387,-0.008492532,2
35180891,32,731,0.27646804,-0.12147984,0.1549882,2
35180892,41.299999,764.40002,0.72343677,-0.091913037,0.63152373,2
35180893,37.5,938.90002,0.54080439,0.062560245,0.60336465,3
35180894,38.400002,862.29999,0.58405942,-0.005248658,0.57881075,3
35180895,40,783.29999,0.66095728,-0.075182118,0.58577514,2
35180896,39.400002,735.29999,0.63212061,-0.11767334,0.51444727,2
35180897,40.700001,664.70001,0.69460011,-0.18017083,0.51442927,2
35180898,39.700001,634.5,0.64653891,-0.20690489,0.43963405,2
35180899,44.5,883.79999,0.87723249,0.013783866,0.89101636,3
35180900,43.900002,876.29999,0.84839576,0.007144613,0.85554039,3
35180901,40.700001,979.09998,0.69460011,0.098146632,0.79274672,3
35180902,41.599998,983.20001,0.73785514,0.10177609,0.8396312,3
35180903,42.900002,1081.9,0.80033463,0.18914866,0.9894833,3
35180904,43.900002,1079.4,0.84839576,0.18693557,1.0353314,3
35180905,43.900002,1223.7,0.84839576,0.31467479,1.1630706,3
35180906,45.5,1245.5,0.92529362,0.3339729,1.2592665,3
35180907,44.799999,1236.5,0.8916508,0.32600579,1.2176566,3
35180908,41,1155,0.70901841,0.25385925,0.96287769,3
35180909,27.200001,843.09998,0.045774501,-0.022245144,0.023529356,3
35180910,28.200001,861.70001,0.093835659,-0.005779798,0.088055857,3
35180911,22.700001,703.20001,-0.1705007,-0.14608933,-0.31659004,2
35180912,23.1,666.59998,-0.15127623,-0.1784889,-0.32976511,2
35180913,33.299999,904.29999,0.33894753,0.031931154,0.3708787,3
35180914,24,805,-0.10802119,-0.055972546,-0.16399375,2
35180915,6.4000001,77.099998,-0.95389754,-0.70033413,-1.6542317,1
35180916,49,1255.6,1.0935076,0.34291375,1.4364214,3
35180917,49,1265,1.0935076,0.35123494,1.4447426,3
35180918,47.700001,1253.3,1.0310282,0.34087771,1.3719059,3
35180919,48.700001,1284.4,1.0790893,0.36840847,1.4474978,3
35180920,45.5,1136.8,0.92529362,0.23774798,1.1630416,3
35180921,38.799999,908.70001,0.60328388,0.035826184,0.63911009,3
35180922,9.8999996,209.8,-0.78568345,-0.58286363,-1.3685471,1
35180923,31.1,468.70001,0.23321301,-0.35367665,-0.12046363,2
35180924,32.700001,343,0.31011084,-0.4649505,-0.15483965,2
35180925,41.299999,505.70001,0.72343677,-0.320923,0.4025138,2
35180926,1.6,22.700001,-1.1845911,-0.74849087,-1.9330819,1
35180927,1.3,6.3000002,-1.1990094,-0.76300871,-1.9620181,1
35180928,1.3,8.1999998,-1.1990094,-0.76132673,-1.9603361,1
35180929,1.6,3.5,-1.1845911,-0.76548731,-1.9500784,1
35180930,0.60000002,7.5999999,-1.2326522,-0.76185787,-1.9945101,1
35180931,0.30000001,12.6,-1.2470706,-0.75743169,-2.0045023,1
35180932,0.30000001,7.8000002,-1.2470706,-0.76168084,-2.0087514,1
35180933,0.30000001,7.5999999,-1.2470706,-0.76185787,-2.0089285,1
35180934,52.200001,1411.5,1.2473034,0.48092169,1.728225,3
35180935,49.299999,1419.3,1.107926,0.4878265,1.5957525,3
35180936,45.799999,1368.8,0.93971199,0.44312221,1.3828342,3
35180937,46.400002,1388.3,0.96854866,0.46038425,1.4289329,3
35180938,46.099998,1362.9,0.95413035,0.43789932,1.3920296,3
35180939,46.099998,1345.2,0.95413035,0.42223069,1.376361,3
35180940,46.099998,1294.6,0.95413035,0.37743786,1.3315682,3
35180941,50.299999,1405.7,1.1559871,0.47578731,1.6317745,3
35180942,39.700001,1061.8,0.64653891,0.17135546,0.8178944,3
35180943,36.5,1013.4,0.49274325,0.12851015,0.62125337,3
35180944,1,13.9,-1.2134278,-0.7562809,-1.9697087,1
35180945,1.6,10.8,-1.1845911,-0.75902516,-1.9436162,1
35180946,0,2.8,-1.2614889,-0.76610702,-2.027596,1
35180947,0.60000002,11.3,-1.2326522,-0.75858253,-1.9912348,1
35180948,10.6,112.2,-0.75204068,-0.66926247,-1.4213032,1
35180949,8,125,-0.87699968,-0.65793145,-1.5349311,1
35180950,3.8,49.299999,-1.0788565,-0.72494364,-1.8038001,1
35180951,0.60000002,6.1999998,-1.2326522,-0.76309723,-1.9957495,1
35180952,0,13,-1.2614889,-0.75707763,-2.0185666,1
35180953,0.60000002,7,-1.2326522,-0.762389,-1.9950413,1
35180954,1.3,31.1,-1.1990094,-0.74105489,-1.9400643,1
35180955,10.9,151.8,-0.73762232,-0.63420719,-1.3718295,1
35180956,18.6,240.89999,-0.36755142,-0.55533284,-0.92288429,1
35180957,19.5,258.70001,-0.32429639,-0.5395757,-0.86387211,1
35180958,29.5,360.39999,0.15631516,-0.44954744,-0.29323229,2
35180959,26.6,325.29999,0.016937809,-0.48061913,-0.46368134,2
35180960,6.6999998,110.1,-0.93947917,-0.67112142,-1.6106006,1
35180961,26,319.10001,-0.011898884,-0.48610759,-0.49800646,2
35180962,15.4,217.89999,-0.52134711,-0.57569325,-1.0970404,1
35180963,0,41.200001,-1.2614889,-0.73211402,-1.993603,1
35180964,1.3,23.5,-1.1990094,-0.74778265,-1.9467921,1
35180965,0.60000002,39.700001,-1.2326522,-0.73344189,-1.9660941,1
35180966,4.5,50.799999,-1.0452137,-0.72361577,-1.7688295,1
35180967,8.6999998,130.39999,-0.84335685,-0.65315121,-1.496508,1
35180968,5.8000002,112.5,-0.9827342,-0.66899687,-1.6517311,1
35180969,0.60000002,4.4000001,-1.2326522,-0.76469064,-1.9973428,1
35180970,0.60000002,14.3,-1.2326522,-0.75592685,-1.988579,1
35180971,1,5.4000001,-1.2134278,-0.76380539,-1.9772332,1
35180972,1,5.3000002,-1.2134278,-0.7638939,-1.9773216,1
35180973,0.30000001,6.4000001,-1.2470706,-0.76292014,-2.0099907,1
35180974,1.3,14.5,-1.1990094,-0.75574976,-1.9547591,1
35180975,0.60000002,8.8999996,-1.2326522,-0.76070708,-1.9933593,1
35180976,0.30000001,8.6999998,-1.2470706,-0.76088411,-2.0079546,1
35180977,6.4000001,49.099998,-0.95389754,-0.72512066,-1.6790181,1
35180978,1.6,37.5,-1.1845911,-0.73538941,-1.9199804,1
35180979,1,26,-1.2134278,-0.74556959,-1.9589974,1
35180980,0.60000002,16.200001,-1.2326522,-0.75424486,-1.9868971,1
35180981,0,18.299999,-1.2614889,-0.75238585,-2.0138748,1
35180982,1.9,41.599998,-1.1701727,-0.73175997,-1.9019326,1
35180983,20.799999,579.79999,-0.26181689,-0.25532717,-0.51714408,2
35180984,24.700001,740.29999,-0.074378386,-0.11324716,-0.18762556,2
35180985,17.6,536.90002,-0.41561258,-0.2933037,-0.70891631,2
35180986,13.1,334.29999,-0.63188779,-0.47265205,-1.1045399,2
35180987,20.799999,622.20001,-0.26181689,-0.21779327,-0.47961015,2
35180988,1,5.5,-1.2134278,-0.76371688,-1.9771446,1
35180989,6.0999999,100.5,-0.96831584,-0.67961967,-1.6479355,1
35180990,27.200001,594.29999,0.045774501,-0.24249129,-0.19671679,2
35180991,12.5,318.70001,-0.66072446,-0.4864617,-1.1471862,2
35180992,12.2,358.89999,-0.67514282,-0.45087528,-1.1260182,2
35180993,9.6000004,318.5,-0.80010182,-0.48663872,-1.2867405,2
35180994,26,672.70001,-0.011898884,-0.17308897,-0.18498784,2
35180995,29.799999,772.90002,0.1707335,-0.084388547,0.086344957,2
35180996,26.6,621.29999,0.016937809,-0.21858998,-0.20165217,2
35180997,2.5999999,11.1,-1.1365299,-0.75875956,-1.8952894,1
35180998,1.6,8.3999996,-1.1845911,-0.7611497,-1.9457407,1
35180999,0.60000002,26.5,-1.2326522,-0.74512696,-1.9777792,1
35181000,15.1,240.60001,-0.53576547,-0.55559844,-1.0913639,1
35181001,17.9,368.39999,-0.40119424,-0.44246557,-0.84365982,2
35181002,22.1,782.59998,-0.19933739,-0.075801782,-0.27513918,2
35181003,23.1,941.20001,-0.15127623,0.06459628,-0.08667995,3
35181004,23.4,1263.7,-0.13685788,0.35008416,0.21322626,3
35181005,15.1,281.39999,-0.53576547,-0.51948088,-1.0552464,1
35181006,7.4000001,76.300003,-0.90583634,-0.70104235,-1.6068786,1
35181007,1.6,14.1,-1.1845911,-0.75610387,-1.9406949,1
35181008,0.30000001,11.7,-1.2470706,-0.75822842,-2.0052991,1
35181009,0.30000001,6.3000002,-1.2470706,-0.76300871,-2.0100791,1
35181010,2.2,18.200001,-1.1557543,-0.75247443,-1.9082288,1
35181011,0.60000002,6.5,-1.2326522,-0.76283163,-1.9954839,1
35181012,0.30000001,16.9,-1.2470706,-0.75362521,-2.0006957,1
35181013,1.6,15.4,-1.1845911,-0.75495309,-1.9395441,1
35181014,0,4.9000001,-1.2614889,-0.76424801,-2.0257368,1
35181015,3.2,71.699997,-1.1076932,-0.70511442,-1.8128076,1
35181016,1.6,45.5,-1.1845911,-0.72830755,-1.9128985,1
35181017,5.4000001,92.599998,-1.0019586,-0.68661302,-1.6885717,1
35181018,14.4,284.70001,-0.5694083,-0.51655966,-1.0859679,1
35181019,8,229.89999,-0.87699968,-0.56507045,-1.4420701,1
35181020,14.1,305.29999,-0.5838266,-0.49832383,-1.0821505,2
35181021,14.1,303.29999,-0.5838266,-0.50009429,-1.083921,2
35181022,13.5,294.70001,-0.61266333,-0.5077073,-1.1203706,1
35181023,13.5,296.5,-0.61266333,-0.50611389,-1.1187772,1
35181024,1.9,103.3,-1.1701727,-0.67714101,-1.8473138,1
35190001,0,.,-1.2614889,.,.,.
35190002,0,2.5,-1.2614889,-0.76637256,-2.0278616,1
35190003,2.2,19.700001,-1.1557543,-0.75114655,-1.9069009,1
35190004,0.60000002,20.6,-1.2326522,-0.75034982,-1.9830021,1
35190005,2.5999999,31.4,-1.1365299,-0.74078929,-1.8773192,1
35190006,5.4000001,11.9,-1.0019586,-0.7580514,-1.76001,1
35190009,4.5,37.099998,-1.0452137,-0.73574346,-1.7809572,1
35190011,0.30000001,24.5,-1.2470706,-0.74689746,-1.993968,1
35190012,9.8999996,115.5,-0.78568345,-0.66634119,-1.4520247,1
35190013,11.5,142.2,-0.70878565,-0.64270544,-1.3514911,1
35190015,2.2,58.700001,-1.1557543,-0.71662247,-1.8723768,1
35190016,18.299999,154.5,-0.38196978,-0.63181704,-1.0137868,1
35190017,14.4,127.9,-0.5694083,-0.65536427,-1.2247726,1
35190018,4.1999998,96.699997,-1.0596321,-0.68298358,-1.7426156,1
35190019,16,214.60001,-0.49251044,-0.57861453,-1.0711249,1
35190020,15.7,180,-0.5069288,-0.60924357,-1.1161723,1
35190021,15.7,164.5,-0.5069288,-0.62296474,-1.1298935,1
35190022,5.4000001,73.5,-1.0019586,-0.70352101,-1.7054796,1
35190026,12.8,386.10001,-0.6463061,-0.42679694,-1.0731031,2
35190027,19.5,556.59998,-0.32429639,-0.2758646,-0.60016096,2
35190028,26.6,648.29999,0.016937809,-0.19468866,-0.17775086,2
35190029,9.6000004,347.89999,-0.80010182,-0.46061286,-1.2607147,2
35190030,24.299999,470.10001,-0.093602844,-0.35243732,-0.44604015,2
35190031,26.9,532.90002,0.031356156,-0.29684463,-0.26548848,2
35190032,24.700001,415.20001,-0.074378386,-0.40103665,-0.47541502,2
35190033,25.299999,521.40002,-0.045541693,-0.30702481,-0.35256651,2
35190034,0,16.6,-1.2614889,-0.75389075,-2.0153797,1
35190035,18.299999,269.70001,-0.38196978,-0.52983814,-0.91180789,1
35190036,17.9,330,-0.40119424,-0.47645855,-0.87765276,2
35190037,17.9,195.89999,-0.40119424,-0.59516841,-0.99636263,1
35190039,0,1.7,-1.2614889,-0.76708078,-2.0285697,1
35190040,0,1,-1.2614889,-0.76770043,-2.0291893,1
35190041,1,39.099998,-1.2134278,-0.73397303,-1.9474008,1
35190042,0.30000001,58.5,-1.2470706,-0.7167995,-1.96387,1
35190043,2.2,51.299999,-1.1557543,-0.7231732,-1.8789276,1
35190044,1.9,31.700001,-1.1701727,-0.74052376,-1.9106965,1
35190045,0.60000002,100.8,-1.2326522,-0.67935413,-1.9120063,1
35190046,20.5,538,-0.27623522,-0.29232994,-0.56856519,2
35190047,26.6,587.29999,0.016937809,-0.24868792,-0.23175012,2
35190048,22.700001,583.59998,-0.1705007,-0.25196329,-0.42246398,2
35190049,12.8,472.10001,-0.6463061,-0.35066685,-0.99697298,2
35190050,14.1,518.79999,-0.5838266,-0.30932644,-0.89315307,2
35190051,18.299999,607.40002,-0.38196978,-0.23089473,-0.61286449,2
35190052,15.4,574.20001,-0.52134711,-0.26028448,-0.78163159,2
35190053,18.9,528.79999,-0.35313308,-0.30047408,-0.65360719,2
